94.0,8.0,205.0,0.32208958,0.11912488,0.013857391,0.25740895,10.0,29.876532,3.6942215,1.7019627,0.11131684,2787.4182,218.40329,67.08204
659.0,53.0,76.0,0.5986647,0.35990742,0.15322867,0.4413373,10.0,27.087336,3.1778548,5.3940806,0.12977672,27166.156,591.6925,1195.4916
181.0,11.0,294.0,0.5341152,0.29203144,0.099942714,0.34950647,10.0,27.712631,3.6073084,1.6033729,0.122485556,9355.624,180.0,108.16654
450.0,13.0,90.0,0.6711697,0.42672294,0.19763872,0.38131785,10.0,29.560339,3.5409033,1.2638503,0.091914095,5816.6743,1795.2438,658.63495
176.0,11.0,212.0,0.40378624,0.278481,0.10133485,0.27424237,20.0,29.228653,3.5749378,1.7067386,0.118186,9510.0,814.9847,662.7217
805.0,20.0,265.0,0.58591783,0.35062465,0.13157894,0.37439075,20.0,27.002405,3.4355767,1.7088748,0.1134394,13849.119,690.65186,1060.6602
11.0,0.0,0.0,0.4200477,0.29881155,0.124173395,0.30143294,10.0,29.876532,3.6942215,1.7019627,0.11131684,335.4102,30.0,270.0
0.0,8.0,69.0,0.22487608,0.17458947,0.02682282,0.17603895,30.0,26.104895,10.011616,0.0,0.053987104,30.0,60.0,1398.4635
40.0,2.0,52.0,0.3781237,0.21356423,0.05752907,0.30762565,30.0,27.065668,7.904691,0.0,0.106678724,5239.704,30.0,30.0
18.0,2.0,32.0,0.52850324,0.32272178,0.17343971,0.35476637,40.0,30.095667,3.579256,1.5831208,0.10517105,12876.571,30.0,0.0
304.0,21.0,189.0,0.4835886,0.23948812,0.056486167,0.31750593,20.0,28.290949,4.9143434,1.2050593,0.092519365,4179.0547,1025.2804,1224.1323
942.0,27.0,187.0,0.5568478,0.2434337,0.035890624,0.26938152,10.0,27.786087,3.879584,1.5036321,0.110621214,5862.9854,785.1751,1465.0939
40.0,5.0,153.0,0.76312166,0.53852314,0.27076212,0.45958897,10.0,28.033585,6.629438,1.1935197,0.12310767,3453.2593,276.58633,390.0
256.0,18.0,38.0,0.74349546,0.52466923,0.29939932,0.47909757,10.0,30.065668,3.8014731,1.3991412,0.121629395,7591.838,283.01944,715.61163
246.0,12.0,270.0,0.780933,0.58531445,0.3449068,0.4498364,10.0,29.228653,3.5749378,1.6769843,0.118186,5047.316,1170.0,1064.0488
287.0,21.0,270.0,0.5992354,0.32628796,0.11629974,0.36322558,10.0,29.259516,4.561995,1.4661593,0.09632087,2704.1636,335.4102,888.4256
122.0,10.0,215.0,0.62723064,0.38081884,0.13560885,0.358492,10.0,29.53804,4.159231,1.6023039,0.12302581,9047.972,182.48288,161.55495
